City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
899,Cimislia,46.52,28.7842,33.66,85,37,7.61,MD,scattered clouds
900,Shingu,33.7333,135.9833,38.39,80,100,4.83,JP,overcast clouds
901,Bengkulu,-3.8004,102.2655,76.51,84,100,5.77,ID,overcast clouds
902,Itaituba,-4.2761,-55.9836,75.06,97,81,1.92,BR,moderate rain
903,Marrakesh,31.6315,-8.0083,66.27,34,58,6.91,MA,broken clouds
904,Los Llanos De Aridane,28.6585,-17.9182,65.95,52,0,6.91,ES,clear sky
905,Caravelas,-17.7125,-39.2481,78.35,87,98,7.81,BR,overcast clouds
906,Raposa,-6.5167,-44.1833,76.05,83,98,2.17,BR,overcast clouds
907,Saint-Augustin,51.226,-58.6502,13.12,94,90,12.12,CA,overcast clouds
908,Poum,-20.2333,164.0167,81.9,86,100,27.13,NC,overcast clouds
909,Waipawa,-41.4122,175.5153,68.45,76,98,6.82,NZ,overcast clouds
910,Batagay-Alyta,67.8006,130.4114,-32.51,96,63,3.71,RU,broken clouds
911,Hearst,49.6835,-83.6665,25.05,92,56,5.01,CA,broken clouds
912,Lae,-6.7221,146.9847,77.67,78,100,4.81,PG,moderate rain
913,Avera,33.194,-82.5271,52.72,54,85,2.89,US,overcast clouds
914,Sinaloa,25.0,-107.5,83.1,27,0,7.0,MX,clear sky
915,Ankazobe,-18.3167,47.1167,68.41,97,80,2.26,MG,broken clouds
916,Forestville,38.8451,-76.875,42.1,43,0,4.61,US,clear sky
917,Pohrebyshche,49.4864,29.2636,26.26,94,64,10.56,UA,light snow
918,Mugur-Aksy,50.35,90.5,-8.81,85,21,6.67,RU,few clouds
919,Matara,5.9485,80.5353,75.42,78,99,3.11,LK,overcast clouds
920,Asau,46.4333,26.4,22.28,88,18,7.31,RO,few clouds
921,Magadan,59.5667,150.8,2.37,70,80,7.78,RU,broken clouds
922,Guerrero Negro,27.9769,-114.0611,72.37,26,24,10.76,MX,few clouds
923,Atar,20.5169,-13.0499,74.25,10,79,9.66,MR,broken clouds
924,Korla,41.7597,86.1469,22.73,54,70,1.86,CN,broken clouds
925,Chara,56.9064,118.2631,-9.83,97,100,0.74,RU,overcast clouds
926,Zhicheng,30.2956,111.5047,34.83,78,52,2.15,CN,broken clouds
927,Aosta,45.7667,7.4167,38.98,36,1,2.66,IT,clear sky
928,Palembang,-2.9167,104.7458,77.09,88,20,8.05,ID,few clouds
929,Wucheng,29.6008,118.175,38.1,99,100,1.28,CN,moderate rain
930,Dimitrovgrad,54.2139,49.6184,23.05,96,100,8.84,RU,snow
931,Nishihara,26.1842,127.7558,61.88,72,40,8.05,JP,scattered clouds
932,Pimentel,-6.8367,-79.9342,73.69,68,0,18.41,PE,clear sky
933,Laizhou,37.1717,119.9214,31.64,50,100,5.77,CN,overcast clouds
934,Davila,18.4726,120.5763,73.38,81,10,11.74,PH,clear sky
935,Batemans Bay,-35.7167,150.1833,75.9,47,2,0.38,AU,clear sky
936,Lumphat,13.4878,106.9816,74.05,75,14,6.73,KH,few clouds
937,Dodoma,-6.1722,35.7395,64.11,93,95,4.61,TZ,overcast clouds
938,Bloemfontein,-29.1211,26.214,63.88,82,78,4.61,ZA,broken clouds
939,Stephenville,32.2207,-98.2023,66.54,20,0,9.22,US,clear sky
940,Nadym,65.5333,72.5167,-5.91,92,99,13.35,RU,overcast clouds
941,Diglur,18.55,77.6,71.73,55,20,6.73,IN,few clouds
942,Anori,-3.7728,-61.6442,75.07,96,98,2.95,BR,moderate rain
943,Ancud,-41.8697,-73.8203,65.73,65,54,6.22,CL,broken clouds
944,Maralal,1.0968,36.698,59.38,57,19,3.89,KE,few clouds
945,Namibe,-15.1961,12.1522,73.31,79,100,10.76,AO,overcast clouds
946,Yarkovo,57.4028,67.0786,7.57,95,26,6.35,RU,scattered clouds
947,College,64.8569,-147.8028,1.99,73,20,4.61,US,few clouds
948,Ornskoldsvik,63.2909,18.7153,29.35,86,8,12.66,SE,clear sky
949,Kudahuvadhoo,2.6708,72.8944,82.29,65,100,11.74,MV,overcast clouds
950,Rhede,51.8333,6.7,50.14,89,55,11.95,DE,broken clouds
951,Yumen,40.2833,97.2,17.1,52,32,5.82,CN,scattered clouds
952,Ormond Beach,29.2858,-81.0559,51.94,93,100,5.01,US,light rain
953,Yashkul,46.1711,45.3435,36.64,84,100,12.15,RU,light rain
954,Arroyo,41.6096,-4.7969,42.6,75,0,0.0,ES,clear sky
955,Caranavi,-15.8167,-67.55,67.01,82,98,1.41,BO,overcast clouds
956,Fukue,32.6881,128.8419,48.45,59,38,15.01,JP,scattered clouds
957,Ucluelet,48.9329,-125.5528,46.09,93,100,1.01,CA,overcast clouds
958,Bukachacha,52.9833,116.9167,-5.21,99,95,3.15,RU,overcast clouds
959,Nome,64.5011,-165.4064,1.47,66,100,21.85,US,light snow
960,Bereda,43.2686,-7.5406,46.42,85,2,1.81,ES,clear sky
961,Gallup,35.5281,-108.7426,43.7,33,76,10.07,US,broken clouds
962,Cap Malheureux,-19.9842,57.6142,75.69,80,70,3.0,MU,broken clouds
963,Hami,42.8,93.45,23.04,43,0,2.59,CN,clear sky
964,Inuvik,68.3499,-133.7218,-31.94,68,20,3.44,CA,few clouds
965,Nyurba,63.2842,118.3319,-20.72,100,100,2.48,RU,overcast clouds
966,Blantyre,-15.785,35.0085,65.32,77,7,3.44,MW,clear sky
967,Kanigoro,-8.13,112.219,72.23,92,100,4.85,ID,overcast clouds
968,Gradignan,44.7726,-0.6139,47.62,74,0,4.61,FR,clear sky
969,Tautira,-17.7333,-149.15,87.82,78,74,18.34,PF,light rain
970,Ibra,22.6906,58.5334,60.64,51,0,3.67,OM,clear sky
971,Povenets,62.8487,34.8262,14.56,98,97,2.19,RU,overcast clouds
972,Dhidhdhoo,6.8833,73.1,80.69,67,64,11.01,MV,broken clouds
973,Hambantota,6.1241,81.1185,76.15,68,100,11.5,LK,overcast clouds
974,Aitape,-3.1374,142.3475,81.48,80,71,2.75,PG,broken clouds
975,Walla Walla,46.0646,-118.343,59.2,39,54,5.01,US,broken clouds
976,Kitimat,54.0524,-128.6534,39.58,31,100,4.36,CA,moderate rain
977,Cascais,38.6979,-9.4215,58.35,62,0,5.01,PT,clear sky
978,Inta,66.0317,60.1659,-6.11,91,85,4.38,RU,overcast clouds
979,Beringovskiy,63.05,179.3167,-17.46,88,5,13.0,RU,clear sky
980,Knysna,-34.0363,23.0471,64.78,71,38,4.79,ZA,scattered clouds
981,Lagoa,39.05,-27.9833,59.58,73,89,14.38,PT,overcast clouds
982,Churapcha,62.0025,132.4325,-27.98,100,100,1.68,RU,overcast clouds
983,Ibirama,-27.0569,-49.5178,74.66,77,13,5.86,BR,few clouds
984,Moose Jaw,50.4001,-105.5344,36.28,80,75,20.71,CA,broken clouds
985,Teberda,43.4456,41.7448,32.05,88,100,9.93,RU,light snow
986,Ignacio Zaragoza,28.3833,-107.2167,58.75,10,0,4.88,MX,clear sky
987,Alta Floresta,-9.8756,-56.0861,73.58,94,99,2.55,BR,moderate rain
988,Charlestown,-32.95,151.6667,76.1,73,1,5.01,AU,clear sky
989,Lincoln,40.8,-96.667,59.29,23,73,11.99,US,broken clouds
990,Conde,-7.2597,-34.9075,80.06,78,20,9.22,BR,few clouds
991,Bonavista,48.6499,-53.1147,30.11,79,100,19.3,CA,overcast clouds
992,Saint-Joseph,-21.3667,55.6167,75.56,86,84,8.01,RE,broken clouds
993,Virginia Beach,36.8529,-75.978,46.42,71,100,8.39,US,overcast clouds
994,Frontera,26.9333,-101.45,66.33,23,0,1.01,MX,clear sky
995,Schleswig,54.5167,9.55,45.99,95,100,14.97,DE,overcast clouds
996,Vardo,70.3705,31.1107,26.8,79,57,16.98,NO,broken clouds
997,Mehamn,71.0357,27.8492,19.38,89,88,14.94,NO,light snow
998,Aban,56.67,96.06,-18.78,99,83,5.23,RU,broken clouds
999,Neuquen,-38.9516,-68.0591,93.09,17,0,5.75,AR,clear sky
1000,Satipo,-11.2522,-74.6386,73.67,96,76,1.48,PE,broken clouds
1001,Srednekolymsk,67.45,153.6833,-43.62,99,69,5.86,RU,broken clouds
1002,Sabinopolis,-18.6661,-43.0839,68.27,96,99,1.68,BR,heavy intensity rain
1003,Garden City,42.3256,-83.331,27.63,68,44,1.01,US,scattered clouds
1004,Oktyabrskoye,43.0645,44.7417,26.35,92,100,4.47,RU,overcast clouds
1005,Inongo,-1.95,18.2667,76.75,61,100,3.98,CD,overcast clouds
1006,Ayan,56.45,138.1667,8.29,76,100,6.64,RU,overcast clouds
1007,Copperas Cove,31.1241,-97.9031,66.6,29,0,7.9,US,clear sky
1008,Serenje,-13.2325,30.2352,62.04,96,100,1.14,ZM,light rain
1009,Seymchan,62.8833,152.4333,-41.13,100,95,0.49,RU,overcast clouds
1010,Saint George,37.1041,-113.5841,70.27,16,0,5.75,US,clear sky
1011,Uvalde,29.3669,-99.767,67.19,17,0,4.61,US,clear sky
1012,Pokosnoye,55.5258,101.0536,-8.36,99,98,3.02,RU,overcast clouds
1013,Khandyga,62.6667,135.6,-14.87,97,100,2.55,RU,overcast clouds
1014,Klaksvik,62.2266,-6.589,34.72,67,99,42.79,FO,overcast clouds
1015,Skibbereen,51.55,-9.2667,51.6,96,100,10.38,IE,overcast clouds
1016,Aztec,36.8222,-107.9929,53.42,27,2,1.99,US,clear sky
1017,Krasnyy,54.5678,31.4333,25.41,94,100,8.79,RU,snow
1018,Esmeraldas,-19.7625,-44.3139,72.46,98,99,4.0,BR,overcast clouds
1019,Ghanzi,-21.5667,21.7833,72.28,41,0,7.85,BW,clear sky
1020,Agadez,19.75,10.25,60.76,12,0,3.6,NE,clear sky
1021,Aklavik,68.2191,-135.0107,-31.97,67,20,3.44,CA,few clouds
1022,Colesberg,-30.72,25.0972,73.81,41,8,5.88,ZA,clear sky
1023,Gondar,12.6,37.4667,60.57,48,44,4.18,ET,scattered clouds
1024,Brae,60.3964,-1.353,40.91,76,97,33.35,GB,overcast clouds
1025,Junction City,39.0286,-96.8314,61.61,24,21,11.99,US,few clouds
1026,Hasaki,35.7333,140.8333,34.29,61,97,16.89,JP,overcast clouds
1027,Nanortalik,60.1432,-45.2371,10.22,64,5,22.55,GL,clear sky
1028,Albertville,34.2676,-86.2089,53.78,32,0,3.44,US,clear sky
1029,Den Helder,52.9599,4.7593,49.98,84,100,18.41,NL,overcast clouds
1030,Huaral,-11.495,-77.2078,74.05,73,43,5.5,PE,scattered clouds
1031,Mandalay,21.9747,96.0836,50.09,41,6,1.28,MM,clear sky
1032,Pocao De Pedras,-4.6667,-44.85,76.32,91,14,1.61,BR,few clouds
1033,Ullapool,57.8987,-5.1604,41.34,93,100,23.26,GB,overcast clouds
1034,Pacasmayo,-7.4006,-79.5714,72.45,74,88,10.07,PE,overcast clouds
1035,Peterhead,57.5058,-1.7981,42.57,71,100,15.97,GB,overcast clouds
1036,Kochevo,59.5994,54.3125,5.72,97,98,6.71,RU,overcast clouds
1037,Puri,19.8,85.85,64.92,71,33,4.59,IN,scattered clouds
1038,Pokhara,28.2333,83.9833,52.25,67,91,2.75,NP,overcast clouds
1039,Fort-Shevchenko,44.5086,50.263,36.01,65,58,18.61,KZ,broken clouds
1040,Manolas,38.05,21.35,39.96,75,20,4.61,GR,few clouds
1041,Kemi,65.8596,24.8228,24.57,93,100,10.36,FI,light snow
1042,Malanje,-9.5402,16.341,61.81,89,100,3.94,AO,overcast clouds
1043,Puntarenas,9.9763,-84.8384,84.13,60,15,9.42,CR,few clouds
1044,Bayir,37.2687,28.2167,41.52,91,75,3.06,TR,broken clouds
1045,Strausberg,52.5786,13.8874,48.69,93,99,11.81,DE,overcast clouds
1046,Walvis Bay,-22.9575,14.5053,70.75,83,37,2.3,NA,scattered clouds
1047,Luderitz,-26.6481,15.1594,70.97,72,22,9.64,NA,few clouds
1048,Nova Olimpia,-14.7972,-57.2881,74.35,95,100,1.16,BR,overcast clouds
1049,Sicuani,-14.2694,-71.2261,51.4,77,87,3.4,PE,moderate rain
1050,San Quintin,30.4833,-115.95,68.05,27,3,8.52,MX,clear sky
1051,Dengzhou,37.8086,120.7508,34.29,41,100,5.79,CN,overcast clouds
1052,Uruzgan,32.8333,66.0,32.88,55,8,8.1,AF,clear sky
1053,Radom,51.4025,21.1471,42.03,74,93,19.71,PL,overcast clouds
1054,Madera,37.1666,-119.8343,76.51,43,0,2.77,US,clear sky
1055,Quatre Cocos,-20.2078,57.7625,75.31,81,94,7.92,MU,overcast clouds
1056,Kahului,20.8947,-156.47,81.97,72,6,11.01,US,clear sky
1057,Coquimbo,-29.9533,-71.3436,65.93,77,75,10.36,CL,broken clouds
1058,Te Anau,-45.4167,167.7167,64.17,71,92,0.96,NZ,heavy intensity rain
1059,San Cristobal,7.7669,-72.225,77.18,81,84,2.75,VE,broken clouds
1060,Acapulco,16.8634,-99.8901,81.46,60,8,7.14,MX,clear sky
1061,Milkovo,54.7167,158.6167,12.85,94,100,2.21,RU,overcast clouds
1062,Rabat,33.9911,-6.8401,58.41,93,0,0.0,MA,clear sky
1063,Martil,35.6166,-5.2752,59.07,82,75,16.11,MA,broken clouds
1064,Rio Grande,-32.035,-52.0986,69.94,66,14,10.29,BR,few clouds
1065,Tessalit,20.1986,1.0114,66.79,9,0,9.84,ML,clear sky
1066,Saldanha,-33.0117,17.9442,62.65,93,62,6.64,ZA,broken clouds
1067,Morgan City,29.6994,-91.2068,61.05,43,0,4.76,US,clear sky
1068,Soloneshnoye,51.6544,84.3197,9.75,97,100,2.98,RU,overcast clouds
1069,Humaita,-7.5061,-63.0208,74.7,98,100,2.1,BR,overcast clouds
1070,Pingliang,35.5392,106.6861,8.69,83,82,5.77,CN,broken clouds
1071,Kenai,60.5544,-151.2583,29.03,81,100,26.46,US,light snow
1072,Mimongo,-1.6195,11.6068,69.93,96,53,4.0,GA,broken clouds
1073,Maumere,-8.6199,122.2111,80.15,79,100,1.28,ID,moderate rain
1074,Shieli,44.1667,66.75,31.44,94,100,4.32,KZ,overcast clouds
1075,Codrington,-38.2667,141.9667,69.48,69,92,8.7,AU,overcast clouds
1076,Nouakchott,18.0858,-15.9785,71.53,34,2,9.93,MR,clear sky
1077,Kangaba,11.9333,-8.4167,76.53,11,93,4.76,ML,overcast clouds
1078,Lillers,50.5635,2.4804,48.74,97,100,11.36,FR,overcast clouds
1079,Russell,32.3502,-85.1999,55.11,44,15,4.63,US,few clouds
1080,Loiza,18.4313,-65.8802,78.76,80,24,12.59,PR,few clouds
1081,Oranjemund,-28.55,16.4333,64.76,90,8,5.57,NA,clear sky
1082,San Jose,37.3394,-121.895,76.44,30,0,8.05,US,clear sky
1083,Mount Gambier,-37.8333,140.7667,67.91,73,40,10.36,AU,scattered clouds
1084,Nexo,55.0607,15.1306,41.09,92,43,21.72,DK,scattered clouds
1085,Duluth,46.7833,-92.1066,36.28,61,0,10.36,US,clear sky
1086,Samarai,-10.6167,150.6667,82.78,73,49,3.91,PG,scattered clouds
1087,Pakaur,24.6333,87.85,59.29,64,0,1.59,IN,clear sky
1088,Virden,39.5009,-89.7679,46.22,67,48,11.7,US,scattered clouds
1089,Kieta,-6.2167,155.6333,84.02,77,100,7.92,PG,light rain
1090,Rondonopolis,-16.4708,-54.6356,74.77,91,74,4.09,BR,broken clouds
1091,Kendari,-3.945,122.4989,76.68,90,100,1.39,ID,overcast clouds
1092,Portland,45.5234,-122.6762,55.78,78,80,1.99,US,broken clouds
1093,Nizhnevartovsk,60.9344,76.5531,-8.99,84,0,8.99,RU,clear sky
1094,Tabou,4.423,-7.3528,79.03,86,3,8.9,CI,clear sky
1095,Jiayuguan,39.8167,98.3,14.18,59,26,4.99,CN,scattered clouds
1096,Patacamaya,-17.2333,-67.9167,52.79,67,97,7.18,BO,overcast clouds
1097,Manitouwadge,49.1215,-85.8403,27.32,91,100,10.04,CA,overcast clouds
1098,Carnarvon,-24.8667,113.6333,75.27,73,0,11.5,AU,clear sky
1099,Nikolskoye,59.7035,30.7861,28.8,96,100,4.81,RU,light snow
1100,Fortuna,40.5982,-124.1573,72.19,69,0,8.05,US,clear sky
1101,Kavieng,-2.5744,150.7967,82.69,78,100,9.28,PG,light rain
1102,Kaitangata,-46.2817,169.8464,59.14,85,100,9.91,NZ,overcast clouds
1103,Dikson,73.5069,80.5464,1.71,95,100,22.15,RU,overcast clouds
1104,Rikitea,-23.1203,-134.9692,78.98,70,75,12.64,PF,broken clouds
1105,Ribeira Grande,38.5167,-28.7,60.35,70,93,5.95,PT,overcast clouds
1106,Cidreira,-30.1811,-50.2056,71.47,73,37,11.56,BR,scattered clouds
1107,Vaini,-21.2,-175.2,80.47,82,66,23.04,TO,light rain
1108,Ushuaia,-54.8,-68.3,53.26,54,20,12.66,AR,few clouds
1109,Badnawar,23.0167,75.2167,57.87,66,2,6.91,IN,clear sky
1110,Esperance,-33.8667,121.9,66.04,64,36,5.1,AU,scattered clouds
1111,Sitka,57.0531,-135.33,44.49,81,100,9.22,US,light rain
1112,Cape Town,-33.9258,18.4232,67.08,80,20,5.75,ZA,few clouds
1113,Bredasdorp,-34.5322,20.0403,60.28,88,30,3.44,ZA,scattered clouds
1114,Thompson,55.7435,-97.8558,15.96,79,100,10.36,CA,overcast clouds
1115,Nuevo Progreso,23.1667,-97.95,70.59,29,20,8.01,MX,few clouds
1116,Albany,42.6001,-73.9662,33.28,75,41,1.99,US,light snow
1117,Beian,63.6559,9.5683,36.01,87,75,27.63,NO,light rain
1118,Namatanai,-3.6667,152.4333,83.08,72,100,5.55,PG,overcast clouds
1119,Qaanaaq,77.484,-69.3632,-14.58,92,100,5.57,GL,overcast clouds
1120,Honningsvag,70.9821,25.9704,27.97,80,100,26.73,NO,light snow
1121,Tete,-16.1564,33.5867,72.79,88,24,2.13,MZ,few clouds
1122,Hermanus,-34.4187,19.2345,64.9,86,65,7.18,ZA,broken clouds
1123,Upernavik,72.7868,-56.1549,-17.14,92,100,6.46,GL,overcast clouds
1124,Chicama,-7.8447,-79.1469,68.54,64,67,7.43,PE,broken clouds
1125,Kiunga,-6.1219,141.2906,75.07,97,100,1.36,PG,overcast clouds
1126,Beloha,-25.1667,45.05,74.93,85,63,12.19,MG,broken clouds
1127,Mahebourg,-20.4081,57.7,75.49,88,40,2.3,MU,scattered clouds
1128,Saskylakh,71.9167,114.0833,2.62,84,100,14.5,RU,overcast clouds
1129,New Norfolk,-42.7826,147.0587,68.88,54,64,3.47,AU,broken clouds
1130,Idritsa,56.3316,28.8988,30.88,98,100,8.21,RU,light snow
1131,Japura,-0.3167,102.35,72.55,94,100,2.3,ID,overcast clouds
1132,Karratha,-20.7377,116.8463,83.05,74,62,3.71,AU,broken clouds
1133,Tasiilaq,65.6145,-37.6368,21.36,81,99,9.24,GL,overcast clouds
1134,Busselton,-33.65,115.3333,58.05,76,3,6.11,AU,clear sky
1135,Tuatapere,-46.1333,167.6833,60.82,65,93,4.18,NZ,overcast clouds
1136,San Martin,-33.081,-68.4681,91.94,20,0,15.7,AR,clear sky
1137,Inirida,3.8653,-67.9239,75.65,90,100,2.21,CO,overcast clouds
1138,Acari,-15.4311,-74.6158,73.81,75,86,8.01,PE,overcast clouds
1139,Castro,-24.7911,-50.0119,65.17,87,72,5.23,BR,broken clouds
1140,Havre-Saint-Pierre,50.2334,-63.5986,25.39,93,100,23.02,CA,overcast clouds
1141,San Juan,-31.5375,-68.5364,91.18,19,0,7.87,AR,clear sky
1142,Atuona,-9.8,-139.0333,78.62,77,17,15.52,PF,few clouds
1143,Sao Joao Da Barra,-21.6403,-41.0511,74.17,96,85,10.58,BR,light rain
1144,Antalaha,-14.9003,50.2788,75.09,91,90,2.77,MG,overcast clouds
1145,Naze,28.3667,129.4833,56.32,74,84,11.12,JP,broken clouds
1146,Tuktoyaktuk,69.4541,-133.0374,-40.0,67,20,3.44,CA,mist
1147,Basco,20.4487,121.9702,73.67,83,100,23.51,PH,overcast clouds
1148,Siocon,7.7061,122.1353,77.88,88,94,4.25,PH,overcast clouds
1149,East London,-33.0153,27.9116,73.99,87,4,4.5,ZA,clear sky
1150,Punta Arenas,-53.15,-70.9167,55.51,47,75,5.75,CL,broken clouds
1151,Mataura,-46.1927,168.8643,60.48,73,100,4.07,NZ,light rain
1152,Barrow,71.2906,-156.7887,-30.98,99,0,8.05,US,haze
1153,Jever,53.5833,7.9,47.32,89,100,15.97,DE,overcast clouds
1154,Havelock,34.8791,-76.9013,46.38,88,100,5.06,US,overcast clouds
1155,Pisco,-13.7,-76.2167,73.02,83,0,6.91,PE,clear sky
1156,Cabo San Lucas,22.8909,-109.9124,78.62,51,0,5.75,MX,clear sky
1157,Boende,-0.2167,20.8667,76.77,36,86,0.45,CD,overcast clouds
1158,Olafsvik,64.8945,-23.7142,29.71,77,94,35.7,IS,overcast clouds
1159,Gao,16.6362,1.637,68.59,9,0,11.9,ML,clear sky
1160,Talnakh,69.4865,88.3972,-0.8,96,100,11.63,RU,overcast clouds
1161,Hilo,19.7297,-155.09,78.53,73,40,8.05,US,scattered clouds
1162,Hobart,-42.8794,147.3294,69.22,60,20,8.05,AU,few clouds
1163,Jamestown,42.097,-79.2353,27.09,74,100,9.22,US,overcast clouds
1164,Clyde River,70.4692,-68.5914,-27.17,75,75,4.61,CA,broken clouds
1165,Qena,26.1615,32.7183,59.11,21,0,5.41,EG,clear sky
1166,Wilmington,34.2257,-77.9447,48.11,74,0,3.44,US,clear sky
1167,Fairbanks,64.8378,-147.7164,5.34,71,100,4.61,US,overcast clouds
1168,Port Elizabeth,-33.918,25.5701,62.89,94,0,11.5,ZA,clear sky
1169,Bethel,41.3712,-73.414,36.46,69,75,4.61,US,broken clouds
1170,Ust-Maya,60.4167,134.5333,-11.06,99,100,1.54,RU,overcast clouds
1171,Xining,36.6167,101.7667,8.26,92,94,2.71,CN,overcast clouds
1172,Ilulissat,69.2167,-51.1,-5.78,59,35,20.71,GL,scattered clouds
1173,Bilibino,68.0546,166.4372,-25.15,75,16,1.59,RU,few clouds
1174,Puerto Ayora,-0.7393,-90.3518,75.22,75,56,9.28,EC,broken clouds
1175,Matay,28.419,30.7792,56.82,26,0,5.37,EG,clear sky
1176,Port Augusta,-32.5,137.7667,72.72,62,47,14.56,AU,scattered clouds
1177,Haapiti,-17.5667,-149.8667,87.53,76,99,18.12,PF,overcast clouds
1178,Chuy,-33.6971,-53.4616,64.69,72,8,6.73,UY,clear sky
1179,Kurilsk,45.2333,147.8833,23.32,73,99,14.16,RU,overcast clouds
1180,Taman,45.2117,36.7161,46.35,88,100,9.73,RU,overcast clouds
1181,Airai,-8.9266,125.4092,63.97,91,100,0.74,TL,overcast clouds
1182,Coihaique,-45.5752,-72.0662,62.55,39,40,9.22,CL,scattered clouds
1183,Puerto Colombia,10.9878,-74.9547,80.69,84,9,18.16,CO,clear sky
1184,Souillac,-20.5167,57.5167,75.58,88,40,2.3,MU,scattered clouds
1185,Yamaranguila,14.2833,-88.25,63.55,59,40,6.91,HN,scattered clouds
